hitID,runID,batchID,ts,tsCorrected,sig,sigsd,noise,freq,freqsd,slop,burstSlop,done,motusTagID,ambigID,port,nodeNum,runLen,motusFilter,bootnum,tagProjID,mfgID,tagType,codeSet,mfg,tagModel,tagLifespan,nomFreq,tagBI,pulseLen,tagDeployID,speciesID,markerNumber,markerType,tagDeployStart,tagDeployEnd,tagDepLat,tagDepLon,tagDepAlt,tagDepComments,tagDeployTest,fullID,deviceID,recvDeployID,recvDeployLat,recvDeployLon,recvDeployAlt,recv,recvDeployName,recvSiteName,isRecvMobile,recvProjID,recvUtcOffset,antType,antBearing,antHeight,speciesEN,speciesFR,speciesSci,speciesGroup,tagProjName,recvProjName,time
34854419043,1028388952,25132104,1748149951.9378,1748149951.9378,-74.9841,8.1019,-82.415,3.55,0.007,7e-4,0,1,93384,NA,3,NA,25,1,23,787,149,32-bit,Lotek6M,Lotek,NTQB2-4-2-M,719,166.38,15.09850025177002,2.5,63052,15600,NA,NA,1747828499.9999998,1809950099.9999998,40.0047,-88.6457,NA,NA,0,WOTHParty_IL#149:15.1@166.38(M.93384),3969,11139,40.015,-88.6393,213,SG-2F47RPI3788C,Allerton,NA,0,354,NA,none,176.35172,27,Wood Thrush,Grive des bois,Hylocichla mustelina,BIRDS,WOTHParty_IL,Illinois Motus,2025-05-25T05:12:31Z
34854419047,1028388952,25132104,1748149997.2333,1748149997.2333,-74.9997,7.999,-82.4447,3.5425,0.0122,5e-4,-2e-4,1,93384,NA,3,NA,25,1,23,787,149,32-bit,Lotek6M,Lotek,NTQB2-4-2-M,719,166.38,15.09850025177002,2.5,63052,15600,NA,NA,1747828499.9999998,1809950099.9999998,40.0047,-88.6457,NA,NA,0,WOTHParty_IL#149:15.1@166.38(M.93384),3969,11139,40.015,-88.6393,213,SG-2F47RPI3788C,Allerton,NA,0,354,NA,none,176.35172,27,Wood Thrush,Grive des bois,Hylocichla mustelina,BIRDS,WOTHParty_IL,Illinois Motus,2025-05-25T05:13:17Z
34854419050,1028388952,25132104,1748150027.4306,1748150027.4306,-74.8581,5.1413,-82.3991,3.5458,0.005,4e-4,1e-4,1,93384,NA,3,NA,25,1,23,787,149,32-bit,Lotek6M,Lotek,NTQB2-4-2-M,719,166.38,15.09850025177002,2.5,63052,15600,NA,NA,1747828499.9999998,1809950099.9999998,40.0047,-88.6457,NA,NA,0,WOTHParty_IL#149:15.1@166.38(M.93384),3969,11139,40.015,-88.6393,213,SG-2F47RPI3788C,Allerton,NA,0,354,NA,none,176.35172,27,Wood Thrush,Grive des bois,Hylocichla mustelina,BIRDS,WOTHParty_IL,Illinois Motus,2025-05-25T05:13:47Z
34854419059,1028388953,25132104,1748150118.0216,1748150118.0216,-75.4042,4.503,-82.604,3.5402,0.0036,3e-4,0,1,93384,NA,3,NA,14,1,23,787,149,32-bit,Lotek6M,Lotek,NTQB2-4-2-M,719,166.38,15.09850025177002,2.5,63052,15600,NA,NA,1747828499.9999998,1809950099.9999998,40.0047,-88.6457,NA,NA,0,WOTHParty_IL#149:15.1@166.38(M.93384),3969,11139,40.015,-88.6393,213,SG-2F47RPI3788C,Allerton,NA,0,354,NA,none,176.35172,27,Wood Thrush,Grive des bois,Hylocichla mustelina,BIRDS,WOTHParty_IL,Illinois Motus,2025-05-25T05:15:18Z
34854419060,1028388953,25132104,1748150148.2186,1748150148.2186,-74.925,3.906,-82.1489,3.5423,0.0095,6e-4,-2e-4,1,93384,NA,3,NA,14,1,23,787,149,32-bit,Lotek6M,Lotek,NTQB2-4-2-M,719,166.38,15.09850025177002,2.5,63052,15600,NA,NA,1747828499.9999998,1809950099.9999998,40.0047,-88.6457,NA,NA,0,WOTHParty_IL#149:15.1@166.38(M.93384),3969,11139,40.015,-88.6393,213,SG-2F47RPI3788C,Allerton,NA,0,354,NA,none,176.35172,27,Wood Thrush,Grive des bois,Hylocichla mustelina,BIRDS,WOTHParty_IL,Illinois Motus,2025-05-25T05:15:48Z
34854419062,1028388953,25132104,1748150163.3173,1748150163.3173,-74.5253,5.4249,-82.3613,3.5463,0.0034,5e-4,3e-4,1,93384,NA,3,NA,14,1,23,787,149,32-bit,Lotek6M,Lotek,NTQB2-4-2-M,719,166.38,15.09850025177002,2.5,63052,15600,NA,NA,1747828499.9999998,1809950099.9999998,40.0047,-88.6457,NA,NA,0,WOTHParty_IL#149:15.1@166.38(M.93384),3969,11139,40.015,-88.6393,213,SG-2F47RPI3788C,Allerton,NA,0,354,NA,none,176.35172,27,Wood Thrush,Grive des bois,Hylocichla mustelina,BIRDS,WOTHParty_IL,Illinois Motus,2025-05-25T05:16:03Z
34854419066,1028388953,25132104,1748150208.6128,1748150208.6128,-74.907,10.8438,-82.5191,3.5442,0.0092,2e-4,0,1,93384,NA,3,NA,14,1,23,787,149,32-bit,Lotek6M,Lotek,NTQB2-4-2-M,719,166.38,15.09850025177002,2.5,63052,15600,NA,NA,1747828499.9999998,1809950099.9999998,40.0047,-88.6457,NA,NA,0,WOTHParty_IL#149:15.1@166.38(M.93384),3969,11139,40.015,-88.6393,213,SG-2F47RPI3788C,Allerton,NA,0,354,NA,none,176.35172,27,Wood Thrush,Grive des bois,Hylocichla mustelina,BIRDS,WOTHParty_IL,Illinois Motus,2025-05-25T05:16:48Z
34854419071,1028388953,25132104,1748150269.0068,1748150269.0068,-74.6381,5.1791,-82.414,3.5442,0.0136,2e-4,0,1,93384,NA,3,NA,14,1,23,787,149,32-bit,Lotek6M,Lotek,NTQB2-4-2-M,719,166.38,15.09850025177002,2.5,63052,15600,NA,NA,1747828499.9999998,1809950099.9999998,40.0047,-88.6457,NA,NA,0,WOTHParty_IL#149:15.1@166.38(M.93384),3969,11139,40.015,-88.6393,213,SG-2F47RPI3788C,Allerton,NA,0,354,NA,none,176.35172,27,Wood Thrush,Grive des bois,Hylocichla mustelina,BIRDS,WOTHParty_IL,Illinois Motus,2025-05-25T05:17:49Z
34854419073,1028388953,25132104,1748150284.1056,1748150284.1056,-74.6598,5.6439,-82.3347,3.5458,0.0108,4e-4,3e-4,1,93384,NA,3,NA,14,1,23,787,149,32-bit,Lotek6M,Lotek,NTQB2-4-2-M,719,166.38,15.09850025177002,2.5,63052,15600,NA,NA,1747828499.9999998,1809950099.9999998,40.0047,-88.6457,NA,NA,0,WOTHParty_IL#149:15.1@166.38(M.93384),3969,11139,40.015,-88.6393,213,SG-2F47RPI3788C,Allerton,NA,0,354,NA,none,176.35172,27,Wood Thrush,Grive des bois,Hylocichla mustelina,BIRDS,WOTHParty_IL,Illinois Motus,2025-05-25T05:18:04Z
34854419076,1028388953,25132104,1748150314.3023,1748150314.3023,-74.8233,9.491,-82.2654,3.5463,0.007,5e-4,0,1,93384,NA,3,NA,14,1,23,787,149,32-bit,Lotek6M,Lotek,NTQB2-4-2-M,719,166.38,15.09850025177002,2.5,63052,15600,NA,NA,1747828499.9999998,1809950099.9999998,40.0047,-88.6457,NA,NA,0,WOTHParty_IL#149:15.1@166.38(M.93384),3969,11139,40.015,-88.6393,213,SG-2F47RPI3788C,Allerton,NA,0,354,NA,none,176.35172,27,Wood Thrush,Grive des bois,Hylocichla mustelina,BIRDS,WOTHParty_IL,Illinois Motus,2025-05-25T05:18:34Z
